problemId,tags,rating,name,solved,games,2-sat,rank,dfs and similar,divide and conquer,string suffix structures,implementation,dsu,expression parsing,data structures,brute force,binary search,trees,hashing,strings,flows,meet-in-the-middle,shortest paths,graphs,graph matchings,dp,ternary search,probabilities,bitmasks,*special,two pointers,interactive,math,matrices,number theory,constructive algorithms,geometry,combinatorics,chinese remainder theorem,greedy,schedules,sortings,fft
750:G,bitmasks+brute force+combinatorics+dp,3200.0,New Year and Binary Tree Paths,276,False,False,grandmaster,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
750:F,constructive algorithms+implementation+interactive+trees,2800.0,New Year and Finding Roots,385,False,False,grandmaster,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
750:E,data structures+divide and conquer+dp+matrices,2600.0,New Year and Old Subsequence,1278,False,False,grandmaster,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
750:D,brute force+data structures+dfs and similar+dp+implementation,1900.0,New Year and Fireworks,3002,False,False,candidate master,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
750:C,binary search+greedy+math,1600.0,New Year and Rating,6143,False,False,expert,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
750:B,geometry+implementation,1300.0,New Year and North Pole,8788,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
750:A,binary search+brute force+implementation+math,800.0,New Year and Hurry,54170,False,False,pupil,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
749:E,data structures+probabilities,2400.0,Inversions After Shuffle,825,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749:D,binary search+data structures,2000.0,Leaving Auction,2337,False,False,candidate master,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749:C,greedy+implementation+two pointers,1500.0,Voting,5663,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
749:B,brute force+constructive algorithms+geometry,1200.0,Parallelogram is Back,7589,False,False,novice,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
749:A,greedy+implementation+math+number theory,800.0,Bachgold Problem,38028,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
748:F,constructive algorithms+dfs and similar+graphs+trees,2300.0,Santa Clauses and a Soccer Championship,572,False,False,master,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
748:E,binary search+data structures+greedy+two pointers,2100.0,Santa Claus and Tangerines,1368,False,False,master,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
748:D,constructive algorithms+data structures+greedy,2100.0,Santa Claus and a Palindrome,1688,False,False,master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
748:C,constructive algorithms+math,1400.0,Santa Claus and Robot,4410,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
748:B,implementation+strings,1500.0,Santa Claus and Keyboard Check,5097,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
748:A,implementation+math,800.0,Santa Claus and a Place in a Class,7968,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
747:F,brute force+combinatorics+dp+math,2500.0,Igor and Interesting Numbers,377,False,False,grandmaster,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
747:E,dfs and similar+expression parsing+implementation+strings,1700.0,Comments,1847,False,False,expert,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747:D,dp+greedy+sortings,1800.0,Winter Is Coming,2779,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
747:C,implementation,1300.0,Servers,4187,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747:B,implementation+strings,900.0,Mammoth's Genome Decoding,7642,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747:A,brute force+math,800.0,Display Size,9017,False,False,pupil,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
746:G,constructive algorithms+graphs+trees,2100.0,New Roads,1197,False,False,master,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
746:F,data structures+greedy+two pointers,2200.0,Music in Car,659,False,False,master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
746:E,greedy+implementation+math,1900.0,Numbers Exchange,1648,False,False,candidate master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
746:D,constructive algorithms+greedy+math,1500.0,Green and Black Tea,4578,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
746:C,constructive algorithms+implementation+math,1600.0,Tram,3518,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
746:B,implementation+strings,900.0,Decoding,20864,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
746:A,implementation+math,800.0,Compote,17945,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
745:B,implementation,1400.0,Hongcow Solves A Puzzle,3539,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
745:A,implementation+strings,900.0,Hongcow Learns the Cyclic Shift,9357,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
744:E,strings+two pointers,3200.0,Hongcow Masters the Cyclic Shift,111,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
744:D,geometry,3200.0,Hongcow Draws a Circle,100,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
744:C,bitmasks+brute force+dp,2400.0,Hongcow Buys a Deck of Cards,896,False,False,grandmaster,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
744:B,bitmasks+divide and conquer+interactive,1900.0,Hongcow's Game,1618,False,False,candidate master,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
744:A,dfs and similar+graphs,1500.0,Hongcow Builds A Nation,7097,False,False,specialist,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743:E,binary search+bitmasks+brute force+dp,2200.0,Vladik and cards,1302,False,False,master,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743:D,dfs and similar+dp+graphs+trees,1800.0,Chloe and pleasant prizes,3965,False,False,expert,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743:C,brute force+constructive algorithms+math+number theory,1500.0,Vladik and fractions,10310,False,False,specialist,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
743:B,binary search+bitmasks+constructive algorithms+implementation,1200.0,Chloe and the sequence ,12579,False,False,novice,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
743:A,constructive algorithms+greedy+implementation,1200.0,Vladik and flights,9991,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
742:B,brute force+math+number theory,1500.0,Arpa’s obvious problem and Mehrdad’s terrible solution,8402,False,False,specialist,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
742:A,implementation+math+number theory,1000.0,Arpa’s hard exam and Mehrdad’s naive cheat,31241,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
741:E,data structures+string suffix structures,3400.0,Arpa’s abnormal DNA and Mehrdad’s deep interest,137,False,False,grandmaster,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
741:D,data structures+dfs and similar+trees,2900.0,Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,1900,False,False,grandmaster,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
741:C,constructive algorithms+dfs and similar+graphs,2600.0,Arpa’s overnight party and Mehrdad’s silent entering,2041,False,False,grandmaster,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
741:B,dfs and similar+dp+dsu,1600.0,Arpa's weak amphitheater and Mehrdad's valuable Hoses,4789,False,False,expert,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
741:A,dfs and similar+math,1600.0,Arpa's loud Owf and Mehrdad's evil plan,5231,False,False,expert,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
740:B,constructive algorithms,1200.0,Alyona and flowers,7289,False,False,novice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
740:A,brute force+implementation,1300.0,Alyona and copybooks,8127,False,False,novice,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739:E,brute force+data structures+dp+flows+math+probabilities+sortings,3000.0,Gosha is hunting,1576,False,False,grandmaster,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
739:D,graph matchings,3400.0,Recover a functional graph,127,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739:C,data structures,2500.0,Alyona and towers,1143,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739:B,binary search+data structures+dfs and similar+graphs+trees,1900.0,Alyona and a tree,4045,False,False,candidate master,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739:A,constructive algorithms+greedy,1700.0,Alyona and mex,7030,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
737:F,constructive algorithms+math,3300.0,Dirty plates,55,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
737:E,graph matchings+graphs+greedy+schedules,3300.0,Tanya is 5!,93,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
736:E,constructive algorithms+flows+greedy+math,2900.0,Chess Championship,159,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
736:D,math+matrices,2800.0,Permutations,384,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
735:E,dp+trees,2500.0,Ostap and Tree,734,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
735:D,math+number theory,1600.0,Taxes,10957,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
735:C,combinatorics+constructive algorithms+greedy+math,1600.0,Tennis Championship,6915,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
735:B,greedy+number theory+sortings,1100.0,Urbanization,7666,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
735:A,implementation+strings,800.0,Ostap and Grasshopper,11209,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
734:F,bitmasks+constructive algorithms+implementation+math,2500.0,Anton and School,1143,False,False,grandmaster,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
734:E,dfs and similar+dp+trees,2100.0,Anton and Tree,3146,False,False,master,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
734:D,implementation,1700.0,Anton and Chess,3563,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
734:C,binary search+dp+greedy+two pointers,1600.0,Anton and Making Potions,5078,False,False,expert,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
734:B,brute force+greedy+implementation+math,800.0,Anton and Digits,25260,False,False,pupil,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
734:A,implementation+strings,800.0,Anton and Danik,103072,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733:F,data structures+dsu+graphs+trees,2200.0,Drivers Dissatisfaction,977,False,False,master,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733:E,constructive algorithms+data structures+math+two pointers,2400.0,Sleep in Class,591,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
733:D,data structures+hashing,1600.0,Kostya the Sculptor,3990,False,False,expert,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733:C,constructive algorithms+dp+greedy+two pointers,1800.0,Epidemic in Monstropolis,3152,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
733:B,math,1100.0,Parade,9846,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
733:A,implementation,1000.0,Grasshopper And the String,14648,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732:F,dfs and similar+graphs,2300.0,Tourist Reform,1681,False,False,master,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732:E,greedy+sortings,2100.0,Sockets,1528,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
732:D,binary search+greedy+sortings,1700.0,Exams,5061,False,False,expert,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
732:C,binary search+constructive algorithms+greedy+implementation+math,1200.0,Sanatorium,8642,False,False,novice,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
732:B,dp+greedy,1000.0,Cormen --- The Best Friend Of a Man,21878,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
732:A,brute force+constructive algorithms+implementation+math,800.0,Buy a Shovel,52331,False,False,pupil,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
731:F,brute force+data structures+implementation+math+number theory,1900.0,Video Cards,2576,False,False,candidate master,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
731:E,dp+games,2200.0,Funny Game,1240,True,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731:D,brute force+data structures+greedy+sortings,2200.0,80-th Level Archeology,1071,False,False,master,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
731:C,dfs and similar+dsu+graphs+greedy,1600.0,Socks,6124,False,False,expert,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
731:B,constructive algorithms+greedy,1100.0,Coupons and Discounts,7195,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
731:A,implementation+strings,800.0,Night at the Museum,34338,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:L,data structures,3200.0,Expression Queries,70,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:K,graphs,3200.0,Roads Orientation Problem,74,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:J,dp,1900.0,Bottles,2583,False,False,candidate master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:I,dp+flows+graphs+greedy,2000.0,Olympiad in Programming and Sports,1441,False,False,candidate master,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
730:H,constructive algorithms+implementation,1300.0,Delete Them,2775,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
730:G,implementation,1600.0,Car Repair Shop,1998,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:E,greedy+implementation,2200.0,Award Ceremony,663,False,False,master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
730:D,greedy+implementation+math,2200.0,Running Over The Bridges,648,False,False,master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
730:C,binary search+dfs and similar,2100.0,Bulmart,958,False,False,master,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730:B,constructive algorithms+interactive,1800.0,Minimum and Maximum,2214,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
730:A,greedy+implementation,1800.0,Toda 2,1473,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
729:F,dp,2500.0,Financiers Game,823,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
729:E,constructive algorithms+data structures+graphs+greedy+sortings,1900.0,Subordinates,2017,False,False,candidate master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
729:D,constructive algorithms+greedy+math,1700.0,Sea Battle,3422,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
729:C,binary search+greedy+sortings,1700.0,Road to Cinema,3614,False,False,expert,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
729:B,dp+implementation,1200.0,Spotlights,6941,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
729:A,implementation+strings,900.0,Interview with Oleg,6669,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727:F,binary search+dp+greedy,2300.0,Polycarp's problems,685,False,False,master,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
727:E,data structures+hashing+string suffix structures+strings,2300.0,Games on a CD,898,False,False,master,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727:D,constructive algorithms+flows+greedy,1800.0,T-shirts Distribution,1664,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
727:C,constructive algorithms+interactive+math,1400.0,Guess the Array,5630,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
727:B,expression parsing+implementation+strings,1600.0,Bill Total Value,1837,False,False,expert,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727:A,brute force+dfs and similar+math,1000.0,Transformation: from A to B,11201,False,False,pupil,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
725:F,games+greedy,2900.0,Family Photos,317,True,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
725:E,brute force+greedy,2600.0,Too Much Money,586,False,False,grandmaster,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
725:D,data structures+greedy,1800.0,Contest Balloons,2557,False,False,expert,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
725:C,brute force+constructive algorithms+implementation+strings,1600.0,Hidden Word,2469,False,False,expert,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
725:B,implementation+math,1200.0,Food on the Plane,4892,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
725:A,implementation,1000.0,Jumping Ball,6302,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
724:G,bitmasks+graphs+math+number theory+trees,2600.0,Xor-matic Number of the Graph,769,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
724:F,combinatorics+dp+trees,2700.0,Uniformly Branched Trees,328,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
724:E,dp+flows+greedy,2900.0,Goods transportation,1021,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
724:D,data structures+greedy+strings,1900.0,Dense Subsequence,2141,False,False,candidate master,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
