problemId,tags,rating,name,solved,rank
926:E,data structures,1900.0,Merge Equal Elements,824,candidate master
926:D,,1600.0,Choose Place,793,expert
926:C,implementation,1700.0,Is This a Zebra?,1660,expert
926:B,,1800.0,Add Points,1452,expert
926:A,implementation,1300.0,2-3-numbers,3227,novice
926:A,math,1300.0,2-3-numbers,3227,novice
925:F,binary search,3100.0,Parametric Circulation,77,grandmaster
925:F,flows,3100.0,Parametric Circulation,77,grandmaster
925:E,data structures,2900.0,May Holidays,289,grandmaster
925:E,trees,2900.0,May Holidays,289,grandmaster
925:D,constructive algorithms,2600.0,Aztec Catacombs,436,grandmaster
925:C,constructive algorithms,2200.0,Big Secret,1150,master
925:C,math,2200.0,Big Secret,1150,master
925:B,binary search,1700.0,Resource Distribution,2015,expert
925:B,implementation,1700.0,Resource Distribution,2015,expert
925:B,sortings,1700.0,Resource Distribution,2015,expert
925:A,binary search,1600.0,Stairs and Elevators,3122,expert
924:F,dp,3200.0,Minimal Subset Difference,86,grandmaster
924:E,,2700.0,Wardrobe,459,grandmaster
924:D,,2500.0,Contact ATC,778,grandmaster
924:C,data structures,1700.0,Riverside Curio,3523,expert
924:C,dp,1700.0,Riverside Curio,3523,expert
924:C,greedy,1700.0,Riverside Curio,3523,expert
924:B,binary search,1600.0,Three-level Laser,4848,expert
924:B,greedy,1600.0,Three-level Laser,4848,expert
924:B,two pointers,1600.0,Three-level Laser,4848,expert
924:A,greedy,1300.0,Mystical Mosaic,4754,novice
924:A,implementation,1300.0,Mystical Mosaic,4754,novice
923:F,constructive algorithms,3200.0,Public Service,60,grandmaster
923:F,graphs,3200.0,Public Service,60,grandmaster
923:F,trees,3200.0,Public Service,60,grandmaster
923:E,fft,3100.0,Perpetual Subtraction,370,grandmaster
923:E,math,3100.0,Perpetual Subtraction,370,grandmaster
923:E,matrices,3100.0,Perpetual Subtraction,370,grandmaster
923:D,constructive algorithms,2500.0,Picking Strings,1083,grandmaster
923:D,implementation,2500.0,Picking Strings,1083,grandmaster
923:D,strings,2500.0,Picking Strings,1083,grandmaster
923:C,data structures,1800.0,Perfect Security,3834,expert
923:C,greedy,1800.0,Perfect Security,3834,expert
923:C,strings,1800.0,Perfect Security,3834,expert
923:C,trees,1800.0,Perfect Security,3834,expert
923:B,binary search,1600.0,Producing Snow,6569,expert
923:B,data structures,1600.0,Producing Snow,6569,expert
923:A,math,1700.0,Primal Sport,4741,expert
923:A,number theory,1700.0,Primal Sport,4741,expert
922:F,constructive algorithms,2400.0,Divisibility,561,grandmaster
922:F,dp,2400.0,Divisibility,561,grandmaster
922:F,greedy,2400.0,Divisibility,561,grandmaster
922:F,number theory,2400.0,Divisibility,561,grandmaster
922:E,dp,2200.0,Birds,1649,master
922:D,greedy,1800.0,Robot Vacuum Cleaner,3833,expert
922:D,sortings,1800.0,Robot Vacuum Cleaner,3833,expert
922:C,brute force,1600.0,Cave Painting,6412,expert
922:C,number theory,1600.0,Cave Painting,6412,expert
922:B,brute force,1300.0,Magic Forest,7758,novice
922:A,implementation,1300.0,Cloning Toys,10038,novice
921:14,,3200.0,Labyrinth-14,0,grandmaster
921:13,,3200.0,Labyrinth-13,0,grandmaster
921:12,,3200.0,Labyrinth-12,0,grandmaster
921:11,,3200.0,Labyrinth-11,0,grandmaster
921:10,,3200.0,Labyrinth-10,0,grandmaster
921:09,,3200.0,Labyrinth-9,0,grandmaster
921:08,,3200.0,Labyrinth-8,0,grandmaster
921:07,,3200.0,Labyrinth-7,0,grandmaster
921:06,,3200.0,Labyrinth-6,0,grandmaster
921:05,,3200.0,Labyrinth-5,0,grandmaster
921:04,,3200.0,Labyrinth-4,0,grandmaster
921:03,,3200.0,Labyrinth-3,0,grandmaster
921:02,,3200.0,Labyrinth-2,0,grandmaster
921:01,,3200.0,Labyrinth-1,0,grandmaster
920:G,binary search,2200.0,List Of Integers,1471,master
920:G,bitmasks,2200.0,List Of Integers,1471,master
920:G,brute force,2200.0,List Of Integers,1471,master
920:G,combinatorics,2200.0,List Of Integers,1471,master
920:G,math,2200.0,List Of Integers,1471,master
920:G,number theory,2200.0,List Of Integers,1471,master
920:F,brute force,2000.0,SUM and REPLACE,4859,candidate master
920:F,data structures,2000.0,SUM and REPLACE,4859,candidate master
920:F,dsu,2000.0,SUM and REPLACE,4859,candidate master
920:F,number theory,2000.0,SUM and REPLACE,4859,candidate master
920:E,data structures,2100.0,Connected Components?,4376,master
920:E,dfs and similar,2100.0,Connected Components?,4376,master
920:E,dsu,2100.0,Connected Components?,4376,master
920:E,graphs,2100.0,Connected Components?,4376,master
920:D,dp,2400.0,Tanks,616,grandmaster
920:D,greedy,2400.0,Tanks,616,grandmaster
920:D,implementation,2400.0,Tanks,616,grandmaster
920:C,dfs and similar,1400.0,Swap Adjacent Elements,8096,specialist
920:C,greedy,1400.0,Swap Adjacent Elements,8096,specialist
920:C,math,1400.0,Swap Adjacent Elements,8096,specialist
920:C,sortings,1400.0,Swap Adjacent Elements,8096,specialist
920:C,two pointers,1400.0,Swap Adjacent Elements,8096,specialist
920:B,implementation,1200.0,Tea Queue,6564,novice
920:A,implementation,1000.0,Water The Garden,7197,pupil
919:F,games,2600.0,A Game With Numbers,273,grandmaster
919:F,graphs,2600.0,A Game With Numbers,273,grandmaster
919:F,shortest paths,2600.0,A Game With Numbers,273,grandmaster
919:E,chinese remainder theorem,2100.0,Congruence Equation,1631,master
919:E,math,2100.0,Congruence Equation,1631,master
919:E,number theory,2100.0,Congruence Equation,1631,master
919:D,dfs and similar,1700.0,Substring,7642,expert
919:D,dp,1700.0,Substring,7642,expert
919:D,graphs,1700.0,Substring,7642,expert
919:C,brute force,1300.0,Seat Arrangements,8257,novice
919:C,implementation,1300.0,Seat Arrangements,8257,novice
919:B,binary search,1100.0,Perfect Number,22455,pupil
919:B,brute force,1100.0,Perfect Number,22455,pupil
919:B,dp,1100.0,Perfect Number,22455,pupil
919:B,implementation,1100.0,Perfect Number,22455,pupil
919:B,number theory,1100.0,Perfect Number,22455,pupil
919:A,brute force,800.0,Supermarket,14561,pupil
919:A,greedy,800.0,Supermarket,14561,pupil
919:A,implementation,800.0,Supermarket,14561,pupil
918:B,implementation,900.0,Radio Station,12586,pupil
918:B,strings,900.0,Radio Station,12586,pupil
918:A,brute force,800.0,Eleven,14970,pupil
918:A,implementation,800.0,Eleven,14970,pupil
917:E,data structures,3400.0,Upside Down,85,grandmaster
917:E,string suffix structures,3400.0,Upside Down,85,grandmaster
917:E,strings,3400.0,Upside Down,85,grandmaster
917:E,trees,3400.0,Upside Down,85,grandmaster
917:D,dp,2600.0,Stranger Trees,770,grandmaster
917:D,math,2600.0,Stranger Trees,770,grandmaster
917:D,matrices,2600.0,Stranger Trees,770,grandmaster
917:D,trees,2600.0,Stranger Trees,770,grandmaster
917:C,combinatorics,2900.0,Pollywog,293,grandmaster
917:C,dp,2900.0,Pollywog,293,grandmaster
917:C,matrices,2900.0,Pollywog,293,grandmaster
917:B,dfs and similar,1700.0,MADMAX,3206,expert
917:B,dp,1700.0,MADMAX,3206,expert
917:B,games,1700.0,MADMAX,3206,expert
917:B,graphs,1700.0,MADMAX,3206,expert
917:A,dp,1800.0,The Monster,3311,expert
917:A,greedy,1800.0,The Monster,3311,expert
917:A,implementation,1800.0,The Monster,3311,expert
917:A,math,1800.0,The Monster,3311,expert
916:E,data structures,2400.0,Jamie and Tree,1085,grandmaster
916:E,trees,2400.0,Jamie and Tree,1085,grandmaster
916:D,data structures,2200.0,Jamie and To-do List,410,master
916:D,interactive,2200.0,Jamie and To-do List,410,master
916:D,trees,2200.0,Jamie and To-do List,410,master
916:C,constructive algorithms,1600.0,Jamie and Interesting Graph,4543,expert
916:C,graphs,1600.0,Jamie and Interesting Graph,4543,expert
916:C,shortest paths,1600.0,Jamie and Interesting Graph,4543,expert
916:B,bitmasks,2000.0,Jamie and Binary Sequence (changed after round),1592,candidate master
916:B,greedy,2000.0,Jamie and Binary Sequence (changed after round),1592,candidate master
916:B,math,2000.0,Jamie and Binary Sequence (changed after round),1592,candidate master
916:A,brute force,900.0,Jamie and Alarm Snooze,8031,pupil
916:A,implementation,900.0,Jamie and Alarm Snooze,8031,pupil
916:A,math,900.0,Jamie and Alarm Snooze,8031,pupil
915:G,math,2300.0,Coprime Arrays,945,master
915:G,number theory,2300.0,Coprime Arrays,945,master
915:F,data structures,2400.0,Imbalance Value of a Tree,1793,grandmaster
915:F,dsu,2400.0,Imbalance Value of a Tree,1793,grandmaster
915:F,graphs,2400.0,Imbalance Value of a Tree,1793,grandmaster
915:F,trees,2400.0,Imbalance Value of a Tree,1793,grandmaster
915:E,data structures,2300.0,Physical Education Lessons,3016,master
915:E,implementation,2300.0,Physical Education Lessons,3016,master
915:E,sortings,2300.0,Physical Education Lessons,3016,master
915:D,dfs and similar,2200.0,Almost Acyclic Graph,2850,master
915:D,graphs,2200.0,Almost Acyclic Graph,2850,master
915:C,dp,1700.0,Permute Digits,6337,expert
915:C,greedy,1700.0,Permute Digits,6337,expert
915:B,implementation,1300.0,Browser,7329,novice
915:A,implementation,900.0,Garden,12945,pupil
914:H,combinatorics,3400.0,Ember and Storm's Tree Game,130,grandmaster
914:H,dp,3400.0,Ember and Storm's Tree Game,130,grandmaster
914:H,games,3400.0,Ember and Storm's Tree Game,130,grandmaster
914:H,trees,3400.0,Ember and Storm's Tree Game,130,grandmaster
914:G,bitmasks,2600.0,Sum the Fibonacci,738,grandmaster
914:G,divide and conquer,2600.0,Sum the Fibonacci,738,grandmaster
914:G,dp,2600.0,Sum the Fibonacci,738,grandmaster
914:G,fft,2600.0,Sum the Fibonacci,738,grandmaster
914:G,math,2600.0,Sum the Fibonacci,738,grandmaster
914:F,bitmasks,3000.0,Substrings in a String,935,grandmaster
914:F,brute force,3000.0,Substrings in a String,935,grandmaster
914:F,data structures,3000.0,Substrings in a String,935,grandmaster
914:F,string suffix structures,3000.0,Substrings in a String,935,grandmaster
914:F,strings,3000.0,Substrings in a String,935,grandmaster
914:E,bitmasks,2400.0,Palindromes in a Tree,1044,grandmaster
914:E,data structures,2400.0,Palindromes in a Tree,1044,grandmaster
914:E,divide and conquer,2400.0,Palindromes in a Tree,1044,grandmaster
914:E,trees,2400.0,Palindromes in a Tree,1044,grandmaster
914:D,data structures,1900.0,Bash and a Tough Math Puzzle,4180,candidate master
914:D,number theory,1900.0,Bash and a Tough Math Puzzle,4180,candidate master
914:C,brute force,1800.0,Travelling Salesman and Special Numbers,3261,expert
914:C,combinatorics,1800.0,Travelling Salesman and Special Numbers,3261,expert
914:C,dp,1800.0,Travelling Salesman and Special Numbers,3261,expert
914:B,games,1200.0,Conan and Agasa play a Card Game,7965,novice
914:B,greedy,1200.0,Conan and Agasa play a Card Game,7965,novice
914:B,implementation,1200.0,Conan and Agasa play a Card Game,7965,novice
914:A,brute force,900.0,Perfect Squares,12282,pupil
914:A,implementation,900.0,Perfect Squares,12282,pupil
914:A,math,900.0,Perfect Squares,12282,pupil
913:H,math,3400.0,Don't Exceed,108,grandmaster
913:H,probabilities,3400.0,Don't Exceed,108,grandmaster
913:G,math,3200.0,Power Substring,171,grandmaster
913:G,number theory,3200.0,Power Substring,171,grandmaster
913:F,dp,2800.0,Strongly Connected Tournament,497,grandmaster
913:F,graphs,2800.0,Strongly Connected Tournament,497,grandmaster
913:F,math,2800.0,Strongly Connected Tournament,497,grandmaster
913:F,probabilities,2800.0,Strongly Connected Tournament,497,grandmaster
913:E,bitmasks,2400.0,Logical Expression,705,grandmaster
913:E,dp,2400.0,Logical Expression,705,grandmaster
913:E,shortest paths,2400.0,Logical Expression,705,grandmaster
913:D,binary search,1800.0,Too Easy Problems,4173,expert
913:D,brute force,1800.0,Too Easy Problems,4173,expert
913:D,data structures,1800.0,Too Easy Problems,4173,expert
913:D,greedy,1800.0,Too Easy Problems,4173,expert
913:D,sortings,1800.0,Too Easy Problems,4173,expert
913:C,bitmasks,1600.0,Party Lemonade,7268,expert
913:C,dp,1600.0,Party Lemonade,7268,expert
913:C,greedy,1600.0,Party Lemonade,7268,expert
913:B,implementation,1200.0,Christmas Spruce,13440,novice
913:B,trees,1200.0,Christmas Spruce,13440,novice
913:A,implementation,900.0,Modular Exponentiation,18034,pupil
913:A,math,900.0,Modular Exponentiation,18034,pupil
912:E,binary search,2400.0,Prime Gift,1137,grandmaster
912:E,dfs and similar,2400.0,Prime Gift,1137,grandmaster
912:E,math,2400.0,Prime Gift,1137,grandmaster
912:E,meet-in-the-middle,2400.0,Prime Gift,1137,grandmaster
912:E,number theory,2400.0,Prime Gift,1137,grandmaster
912:E,two pointers,2400.0,Prime Gift,1137,grandmaster
912:D,data structures,2100.0,Fishes,1720,master
912:D,graphs,2100.0,Fishes,1720,master
912:D,greedy,2100.0,Fishes,1720,master
912:D,probabilities,2100.0,Fishes,1720,master
912:D,shortest paths,2100.0,Fishes,1720,master
912:C,brute force,2500.0,"Perun, Ult!",480,grandmaster
912:C,greedy,2500.0,"Perun, Ult!",480,grandmaster
912:C,sortings,2500.0,"Perun, Ult!",480,grandmaster
912:B,bitmasks,1300.0,New Year's Eve,9754,novice
912:B,constructive algorithms,1300.0,New Year's Eve,9754,novice
912:B,number theory,1300.0,New Year's Eve,9754,novice
912:A,implementation,800.0,Tricky Alchemy,12264,pupil
911:G,data structures,2500.0,Mass Change Queries,1760,grandmaster
911:F,constructive algorithms,2400.0,Tree Destruction,1194,grandmaster
911:F,dfs and similar,2400.0,Tree Destruction,1194,grandmaster
911:F,graphs,2400.0,Tree Destruction,1194,grandmaster
911:F,greedy,2400.0,Tree Destruction,1194,grandmaster
911:F,trees,2400.0,Tree Destruction,1194,grandmaster
911:E,constructive algorithms,2000.0,Stack Sorting,2229,candidate master
911:E,data structures,2000.0,Stack Sorting,2229,candidate master
911:E,greedy,2000.0,Stack Sorting,2229,candidate master
911:E,implementation,2000.0,Stack Sorting,2229,candidate master
911:D,brute force,1800.0,Inversion Counting,4048,expert
911:D,math,1800.0,Inversion Counting,4048,expert
911:C,brute force,1400.0,Three Garlands,6640,specialist
911:C,constructive algorithms,1400.0,Three Garlands,6640,specialist
911:B,binary search,1200.0,Two Cakes,9983,novice
911:B,brute force,1200.0,Two Cakes,9983,novice
911:B,implementation,1200.0,Two Cakes,9983,novice
911:A,implementation,1100.0,Nearest Minimums,10505,pupil
910:C,constructive algorithms,1700.0,Minimum Sum,1532,expert
910:C,greedy,1700.0,Minimum Sum,1532,expert
910:C,math,1700.0,Minimum Sum,1532,expert
910:B,greedy,1600.0,Door Frames,1510,expert
910:B,implementation,1600.0,Door Frames,1510,expert
910:A,dfs and similar,800.0,The Way to Home,9755,pupil
910:A,dp,800.0,The Way to Home,9755,pupil
910:A,greedy,800.0,The Way to Home,9755,pupil
910:A,implementation,800.0,The Way to Home,9755,pupil
909:F,constructive algorithms,2500.0,AND-permutations,475,grandmaster
909:E,dfs and similar,1900.0,Coprocessor,1647,candidate master
909:E,dp,1900.0,Coprocessor,1647,candidate master
909:E,graphs,1900.0,Coprocessor,1647,candidate master
909:E,greedy,1900.0,Coprocessor,1647,candidate master
909:D,data structures,2100.0,Colorful Points,1565,master
909:D,greedy,2100.0,Colorful Points,1565,master
909:D,implementation,2100.0,Colorful Points,1565,master
909:C,dp,1800.0,Python Indentation,4263,expert
909:B,constructive algorithms,1300.0,Segments,5868,novice
909:B,math,1300.0,Segments,5868,novice
909:A,brute force,1000.0,Generate Login,8476,pupil
909:A,greedy,1000.0,Generate Login,8476,pupil
909:A,sortings,1000.0,Generate Login,8476,pupil
908:H,,3100.0,New Year and Boolean Bridges,315,grandmaster
908:G,dp,2800.0,New Year and Original Order,1020,grandmaster
908:G,math,2800.0,New Year and Original Order,1020,grandmaster
908:F,graphs,2400.0,New Year and Rainbow Roads,1222,grandmaster
908:F,greedy,2400.0,New Year and Rainbow Roads,1222,grandmaster
908:F,implementation,2400.0,New Year and Rainbow Roads,1222,grandmaster
908:E,bitmasks,2500.0,New Year and Entity Enumeration,691,grandmaster
908:E,combinatorics,2500.0,New Year and Entity Enumeration,691,grandmaster
908:E,dp,2500.0,New Year and Entity Enumeration,691,grandmaster
908:E,math,2500.0,New Year and Entity Enumeration,691,grandmaster
908:D,dp,2200.0,New Year and Arbitrary Arrangement,2020,master
908:D,math,2200.0,New Year and Arbitrary Arrangement,2020,master
908:D,probabilities,2200.0,New Year and Arbitrary Arrangement,2020,master
908:C,brute force,1500.0,New Year and Curling,6303,specialist
908:C,geometry,1500.0,New Year and Curling,6303,specialist
908:C,implementation,1500.0,New Year and Curling,6303,specialist
908:C,math,1500.0,New Year and Curling,6303,specialist
908:B,brute force,1200.0,New Year and Buggy Bot,7338,novice
908:B,implementation,1200.0,New Year and Buggy Bot,7338,novice
908:A,brute force,800.0,New Year and Counting Cards,13744,pupil
908:A,implementation,800.0,New Year and Counting Cards,13744,pupil
907:B,implementation,1400.0,Tic-Tac-Toe,3858,specialist
907:A,brute force,1300.0,Masha and Bears,5329,novice
907:A,implementation,1300.0,Masha and Bears,5329,novice
906:E,dp,3300.0,Reverses,283,grandmaster
906:E,string suffix structures,3300.0,Reverses,283,grandmaster
906:E,strings,3300.0,Reverses,283,grandmaster
906:D,chinese remainder theorem,2700.0,Power Tower,1439,grandmaster
906:D,math,2700.0,Power Tower,1439,grandmaster
906:D,number theory,2700.0,Power Tower,1439,grandmaster
906:C,bitmasks,2400.0,Party,1065,grandmaster
906:C,brute force,2400.0,Party,1065,grandmaster
906:C,dp,2400.0,Party,1065,grandmaster
906:C,graphs,2400.0,Party,1065,grandmaster
906:B,brute force,2200.0,Seating of Students,1064,master
906:B,constructive algorithms,2200.0,Seating of Students,1064,master
906:B,math,2200.0,Seating of Students,1064,master
906:A,implementation,1600.0,Shockers,3935,expert
906:A,strings,1600.0,Shockers,3935,expert
903:G,data structures,2700.0,Yet Another Maxflow Problem,403,grandmaster
903:G,flows,2700.0,Yet Another Maxflow Problem,403,grandmaster
903:G,graphs,2700.0,Yet Another Maxflow Problem,403,grandmaster
903:F,bitmasks,2200.0,Clear The Matrix,557,master
903:F,dp,2200.0,Clear The Matrix,557,master
903:E,brute force,2200.0,Swapping Characters,1151,master
903:E,hashing,2200.0,Swapping Characters,1151,master
903:E,implementation,2200.0,Swapping Characters,1151,master
903:E,strings,2200.0,Swapping Characters,1151,master
903:D,data structures,2200.0,Almost Difference,3317,master
903:D,math,2200.0,Almost Difference,3317,master
903:C,greedy,1200.0,Boxes Packing,12799,novice
903:B,greedy,1200.0,The Modcrab,7119,novice
903:B,implementation,1200.0,The Modcrab,7119,novice
903:A,greedy,900.0,Hungry Student Problem,13057,pupil
903:A,implementation,900.0,Hungry Student Problem,13057,pupil
902:B,dfs and similar,1200.0,Coloring a Tree,9191,novice
902:B,dsu,1200.0,Coloring a Tree,9191,novice
902:B,greedy,1200.0,Coloring a Tree,9191,novice
902:A,greedy,1100.0,Visiting a Friend,9212,pupil
902:A,implementation,1100.0,Visiting a Friend,9212,pupil
901:E,fft,3300.0,Cyclic Cipher,66,grandmaster
901:E,math,3300.0,Cyclic Cipher,66,grandmaster
901:D,constructive algorithms,2700.0,Weighting a Tree,383,grandmaster
901:D,dfs and similar,2700.0,Weighting a Tree,383,grandmaster
901:D,graphs,2700.0,Weighting a Tree,383,grandmaster
901:C,binary search,2300.0,Bipartite Segments,1047,master
901:C,data structures,2300.0,Bipartite Segments,1047,master
901:C,dfs and similar,2300.0,Bipartite Segments,1047,master
901:C,dsu,2300.0,Bipartite Segments,1047,master
901:C,graphs,2300.0,Bipartite Segments,1047,master
901:C,two pointers,2300.0,Bipartite Segments,1047,master
901:B,constructive algorithms,2200.0,GCD of Polynomials,1328,master
901:B,math,2200.0,GCD of Polynomials,1328,master
901:A,constructive algorithms,1500.0,Hashing Trees,4832,specialist
901:A,trees,1500.0,Hashing Trees,4832,specialist
900:E,data structures,2100.0,Maximum Questions,930,master
900:E,dp,2100.0,Maximum Questions,930,master
900:E,strings,2100.0,Maximum Questions,930,master
900:D,bitmasks,2000.0,Unusual Sequences,2552,candidate master
900:D,combinatorics,2000.0,Unusual Sequences,2552,candidate master
900:D,dp,2000.0,Unusual Sequences,2552,candidate master
900:D,math,2000.0,Unusual Sequences,2552,candidate master
900:D,number theory,2000.0,Unusual Sequences,2552,candidate master
900:C,brute force,1700.0,Remove Extra One,4042,expert
900:C,data structures,1700.0,Remove Extra One,4042,expert
900:C,math,1700.0,Remove Extra One,4042,expert
900:B,math,1300.0,Position in Fraction,7206,novice
900:B,number theory,1300.0,Position in Fraction,7206,novice
900:A,geometry,800.0,Find Extra One,12300,pupil
900:A,implementation,800.0,Find Extra One,12300,pupil
899:F,data structures,2100.0,Letters Removing,1407,master
899:F,strings,2100.0,Letters Removing,1407,master
899:E,data structures,2000.0,Segments Removal,2370,candidate master
899:E,dsu,2000.0,Segments Removal,2370,candidate master
899:E,flows,2000.0,Segments Removal,2370,candidate master
899:E,implementation,2000.0,Segments Removal,2370,candidate master
899:E,two pointers,2000.0,Segments Removal,2370,candidate master
899:D,constructive algorithms,1800.0,Shovel Sale,2276,expert
899:D,math,1800.0,Shovel Sale,2276,expert
899:C,constructive algorithms,1300.0,Dividing the numbers,7631,novice
899:C,graphs,1300.0,Dividing the numbers,7631,novice
899:C,math,1300.0,Dividing the numbers,7631,novice
899:B,implementation,1200.0,Months and Years,5461,novice
899:A,constructive algorithms,800.0,Splitting in Teams,9298,pupil
899:A,greedy,800.0,Splitting in Teams,9298,pupil
899:A,math,800.0,Splitting in Teams,9298,pupil
898:F,brute force,2300.0,Restoring the Expression,979,master
898:F,hashing,2300.0,Restoring the Expression,979,master
898:F,math,2300.0,Restoring the Expression,979,master
898:E,constructive algorithms,1600.0,Squares and not squares,4171,expert
898:E,greedy,1600.0,Squares and not squares,4171,expert
898:D,greedy,1600.0,Alarm Clock,3256,expert
898:C,implementation,1400.0,Phone Numbers,4738,specialist
898:C,strings,1400.0,Phone Numbers,4738,specialist
898:B,brute force,1100.0,Proper Nutrition,8527,pupil
898:B,implementation,1100.0,Proper Nutrition,8527,pupil
898:B,number theory,1100.0,Proper Nutrition,8527,pupil
898:A,implementation,800.0,Rounding,14023,pupil
898:A,math,800.0,Rounding,14023,pupil
897:B,brute force,1300.0,Chtholly's request,6628,novice
897:A,implementation,800.0,Scarborough Fair,12438,pupil
896:E,data structures,3100.0,"Welcome home, Chtholly",1336,grandmaster
896:E,dsu,3100.0,"Welcome home, Chtholly",1336,grandmaster
896:D,chinese remainder theorem,2900.0,Nephren Runs a Cinema,374,grandmaster
896:D,combinatorics,2900.0,Nephren Runs a Cinema,374,grandmaster
896:D,math,2900.0,Nephren Runs a Cinema,374,grandmaster
896:D,number theory,2900.0,Nephren Runs a Cinema,374,grandmaster
896:C,data structures,2600.0,"Willem, Chtholly and Seniorious",2233,grandmaster
896:C,probabilities,2600.0,"Willem, Chtholly and Seniorious",2233,grandmaster
896:B,binary search,2000.0,Ithea Plays With Chtholly,1868,candidate master
896:B,constructive algorithms,2000.0,Ithea Plays With Chtholly,1868,candidate master
896:B,games,2000.0,Ithea Plays With Chtholly,1868,candidate master
896:B,greedy,2000.0,Ithea Plays With Chtholly,1868,candidate master
896:B,interactive,2000.0,Ithea Plays With Chtholly,1868,candidate master
896:A,binary search,1700.0,Nephren gives a riddle,3201,expert
896:A,dfs and similar,1700.0,Nephren gives a riddle,3201,expert
895:E,data structures,2300.0,Eyes Closed,732,master
895:E,probabilities,2300.0,Eyes Closed,732,master
895:D,combinatorics,2100.0,String Mark,973,master
895:D,math,2100.0,String Mark,973,master
895:D,strings,2100.0,String Mark,973,master
895:C,bitmasks,2000.0,Square Subsets,3758,candidate master
895:C,combinatorics,2000.0,Square Subsets,3758,candidate master
895:C,dp,2000.0,Square Subsets,3758,candidate master
895:C,math,2000.0,Square Subsets,3758,candidate master
895:B,binary search,1700.0,XK Segments,3233,expert
895:B,math,1700.0,XK Segments,3233,expert
895:B,sortings,1700.0,XK Segments,3233,expert
895:B,two pointers,1700.0,XK Segments,3233,expert
895:A,brute force,1200.0,Pizza Separation,5927,novice
895:A,implementation,1200.0,Pizza Separation,5927,novice
894:E,dp,2100.0,Ralph and Mushrooms,1611,master
894:E,graphs,2100.0,Ralph and Mushrooms,1611,master
894:D,brute force,2200.0,Ralph And His Tour in Binary Country,1019,master
894:D,data structures,2200.0,Ralph And His Tour in Binary Country,1019,master
894:D,trees,2200.0,Ralph And His Tour in Binary Country,1019,master
894:C,constructive algorithms,1900.0,Marco and GCD Sequence,4004,candidate master
894:C,math,1900.0,Marco and GCD Sequence,4004,candidate master
894:B,combinatorics,1800.0,Ralph And His Magic Field,4122,expert
894:B,constructive algorithms,1800.0,Ralph And His Magic Field,4122,expert
894:B,math,1800.0,Ralph And His Magic Field,4122,expert
894:B,number theory,1800.0,Ralph And His Magic Field,4122,expert
894:A,brute force,800.0,QAQ,27453,pupil
894:A,dp,800.0,QAQ,27453,pupil
893:F,data structures,2300.0,Subtree Minimum Query,1293,master
893:F,trees,2300.0,Subtree Minimum Query,1293,master
893:E,combinatorics,2000.0,Counting Arrays,2753,candidate master
893:E,dp,2000.0,Counting Arrays,2753,candidate master
893:E,math,2000.0,Counting Arrays,2753,candidate master
893:E,number theory,2000.0,Counting Arrays,2753,candidate master
893:D,data structures,1900.0,Credit Card,2661,candidate master
893:D,dp,1900.0,Credit Card,2661,candidate master
893:D,greedy,1900.0,Credit Card,2661,candidate master
893:D,implementation,1900.0,Credit Card,2661,candidate master
893:C,dfs and similar,1300.0,Rumor,17152,novice
893:C,graphs,1300.0,Rumor,17152,novice
893:C,greedy,1300.0,Rumor,17152,novice
893:B,brute force,1000.0,Beautiful Divisors,9665,pupil
893:B,implementation,1000.0,Beautiful Divisors,9665,pupil
893:A,implementation,900.0,Chess For Three,9356,pupil
892:B,greedy,1200.0,Wrath,7843,novice
892:B,implementation,1200.0,Wrath,7843,novice
892:B,two pointers,1200.0,Wrath,7843,novice
892:A,greedy,900.0,Greed,11763,pupil
892:A,implementation,900.0,Greed,11763,pupil
891:E,combinatorics,3000.0,Lust,677,grandmaster
891:E,math,3000.0,Lust,677,grandmaster
891:E,matrices,3000.0,Lust,677,grandmaster
891:D,dfs and similar,3100.0,Sloth,145,grandmaster
891:D,dp,3100.0,Sloth,145,grandmaster
891:D,graph matchings,3100.0,Sloth,145,grandmaster
891:D,trees,3100.0,Sloth,145,grandmaster
891:C,data structures,2300.0,Envy,1656,master
891:C,dsu,2300.0,Envy,1656,master
891:C,graphs,2300.0,Envy,1656,master
891:B,constructive algorithms,2000.0,Gluttony,2678,candidate master
891:B,greedy,2000.0,Gluttony,2678,candidate master
891:A,brute force,1500.0,Pride,8579,specialist
891:A,dp,1500.0,Pride,8579,specialist
891:A,greedy,1500.0,Pride,8579,specialist
891:A,math,1500.0,Pride,8579,specialist
891:A,number theory,1500.0,Pride,8579,specialist
889:E,binary search,3000.0,Mod Mod Mod,373,grandmaster
889:E,dp,3000.0,Mod Mod Mod,373,grandmaster
889:E,math,3000.0,Mod Mod Mod,373,grandmaster
888:G,bitmasks,2300.0,Xor-MST,2711,master
888:G,constructive algorithms,2300.0,Xor-MST,2711,master
888:G,data structures,2300.0,Xor-MST,2711,master
888:F,dp,2500.0,Connecting Vertices,585,grandmaster
888:F,graphs,2500.0,Connecting Vertices,585,grandmaster
888:E,bitmasks,1800.0,Maximum Subsequence,4997,expert
888:E,divide and conquer,1800.0,Maximum Subsequence,4997,expert
888:E,meet-in-the-middle,1800.0,Maximum Subsequence,4997,expert
888:D,combinatorics,1600.0,Almost Identity Permutations,5892,expert
888:D,dp,1600.0,Almost Identity Permutations,5892,expert
888:D,math,1600.0,Almost Identity Permutations,5892,expert
